Model,Metric,Mean,Std,Median,Q1,Q3,IQR,Min,Max,N
HANO-window recent-history NO,Plastic-work violation target-norm.,774.841,636.951,506.08,418.059,1122.83,704.771,0,1827.24,5
HANO-window recent-history NO,Plastic-work violation pred-norm.,2.53472,1.79288,3.46607,0.803998,3.8653,3.0613,0,4.53824,5
INCDE Euler neural CDE,Cyclic disp. rel. L2,253.615,128.141,235.404,162.116,261.447,99.3308,119.963,489.141,5
INCDE Euler neural CDE,Cyclic history rel. L2,0.816236,0.0168061,0.81071,0.80854,0.816162,0.00762218,0.798042,0.847723,5
INCDE Euler neural CDE,History-increment rel. L2,1.00346,0.00481055,1.00161,1.0001,1.003,0.00290263,0.999794,1.0128,5
INCDE Euler neural CDE,Eqp increment rel. L2,41.1532,29.7563,43.1054,11.9385,50.0006,38.0621,9.6052,91.1164,5
INCDE Euler neural CDE,Plastic-work inc. rel. L2,259.894,160.942,260.487,115.216,396.959,281.743,51.5475,475.263,5
INCDE Euler neural CDE,Reversal hist-inc. rel. L2,1.00132,0.00291286,1.00169,0.999613,1.00335,0.00373346,0.996802,1.00517,5
INCDE Euler neural CDE,Reversal yield-flag MAE,0.52124,0.000519691,0.521061,0.520851,0.521649,0.000798166,0.520618,0.522023,5
INCDE Euler neural CDE,Yield-surface RMS,0.208186,0.0190113,0.215864,0.214915,0.219766,0.00485052,0.170382,0.220003,5
INCDE Euler neural CDE,Plastic-work violation abs.,0,0,0,0,0,0,0,0,5
INCDE Euler neural CDE,Plastic-work violation target-norm.,0,0,0,0,0,0,0,0,5
INCDE Euler neural CDE,Plastic-work violation pred-norm.,0,0,0,0,0,0,0,0,5
Thermo-projected neural CDE,Cyclic disp. rel. L2,253.749,128.132,236.079,162.126,261.401,99.275,119.963,489.175,5
Thermo-projected neural CDE,Cyclic history rel. L2,0.99246,0.00547437,0.994123,0.993575,0.996386,0.00281149,0.981761,0.996455,5
Thermo-projected neural CDE,History-increment rel. L2,1.00453,0.00908465,1,0.999999,1,5.84126e-06,0.999927,1.0227,5
Thermo-projected neural CDE,Eqp increment rel. L2,1,0,1,1,1,0,1,1,5
Thermo-projected neural CDE,Plastic-work inc. rel. L2,1,0,1,1,1,0,1,1,5
Thermo-projected neural CDE,Reversal hist-inc. rel. L2,1.0036,0.00700192,1.00008,1.00002,1.00033,0.000312567,0.999963,1.0176,5
Thermo-projected neural CDE,Reversal yield-flag MAE,0.543879,0.000265384,0.544011,0.544011,0.544012,5.36442e-07,0.543348,0.544012,5
Thermo-projected neural CDE,Yield-surface RMS,0.000822369,0.00164074,1.38446e-06,6.26214e-08,6.49293e-06,6.43031e-06,5.48226e-08,0.00410385,5
Thermo-projected neural CDE,Plastic-work violation abs.,0,0,0,0,0,0,0,0,5
Thermo-projected neural CDE,Plastic-work violation target-norm.,0,0,0,0,0,0,0,0,5
Thermo-projected neural CDE,Plastic-work violation pred-norm.,0,0,0,0,0,0,0,0,5
Non-recurrent GNO sequence,Cyclic disp. rel. L2,79.5029,38.0267,61.7686,54.0884,121.681,67.5925,32.6053,127.371,5
Non-recurrent GNO sequence,Cyclic history rel. L2,0.818019,0.0165637,0.823311,0.800214,0.834135,0.0339207,0.796716,0.835717,5
Non-recurrent GNO sequence,History-increment rel. L2,1.00005,5.86308e-05,1.00006,1.00005,1.00008,3.016e-05,0.99994,1.00011,5
Non-recurrent GNO sequence,Eqp increment rel. L2,1.01527,0.0542034,1.00797,0.983079,1.06667,0.08359,0.935537,1.0831,5
Non-recurrent GNO sequence,Plastic-work inc. rel. L2,4.78924,4.1112,4.5292,1.20625,4.59874,3.39249,1.17423,12.4378,5
Non-recurrent GNO sequence,Reversal hist-inc. rel. L2,0.999827,0.000247551,0.999754,0.999724,0.99981,8.52346e-05,0.999554,1.00029,5
Non-recurrent GNO sequence,Reversal yield-flag MAE,0.522173,0.00118151,0.521566,0.521328,0.522922,0.00159442,0.520928,0.524119,5
Non-recurrent GNO sequence,Yield-surface RMS,0.174269,0.0128819,0.182021,0.166437,0.182616,0.016179,0.152752,0.187522,5
Non-recurrent GNO sequence,Plastic-work violation abs.,9.99519e-05,0.000123821,1.75867e-05,1.07555e-05,0.00014891,0.000138155,0,0.000322507,5
Non-recurrent GNO sequence,Plastic-work violation target-norm.,3.73112,4.62212,0.656494,0.401494,5.55869,5.1572,0,12.0389,5
Non-recurrent GNO sequence,Plastic-work violation pred-norm.,1.05003,0.616826,1,1,1.36677,0.366772,0,1.88338,5
Static DeepONet sequence,Cyclic disp. rel. L2,6.12725,0.806653,6.19848,6.03517,6.3618,0.326625,4.76302,7.27779,5
Static DeepONet sequence,Cyclic history rel. L2,0.813429,0.0139995,0.808742,0.799629,0.827898,0.0282685,0.798854,0.832023,5
Static DeepONet sequence,History-increment rel. L2,1.00001,5.17354e-05,1.00001,0.999969,1.00003,5.72801e-05,0.99996,1.0001,5
Static DeepONet sequence,Eqp increment rel. L2,1.39746,0.739936,1.02738,0.989784,1.13714,0.147358,0.960535,2.87248,5
Static DeepONet sequence,Plastic-work inc. rel. L2,4.00771,3.59885,1.43893,1.0597,6.94105,5.88134,0.967714,9.63116,5
Static DeepONet sequence,Reversal hist-inc. rel. L2,0.999971,0.000241524,1.00007,0.999876,1.00011,0.000236928,0.999551,1.00025,5
Static DeepONet sequence,Reversal yield-flag MAE,0.521821,0.000602058,0.521673,0.521448,0.522466,0.00101733,0.520975,0.522543,5
Static DeepONet sequence,Yield-surface RMS,0.185744,0.0323179,0.179358,0.1611,0.198688,0.0375887,0.148728,0.240847,5
Static DeepONet sequence,Plastic-work violation abs.,8.97911e-05,0.00010203,2.30971e-05,3.66491e-06,0.000174405,0.00017074,0,0.000247788,5
Static DeepONet sequence,Plastic-work violation target-norm.,3.35182,3.8087,0.862195,0.136808,6.51039,6.37359,0,9.24971,5
Static DeepONet sequence,Plastic-work violation pred-norm.,0.836615,0.423998,1,1,1.00326,0.00326121,0,1.17982,5
