Model,Metric,Mean,Std,Median,Q1,Q3,IQR,Min,Max,N
QP-thermo-hard HistoryGNO,Cyclic disp. rel. L2,82.5282,19.1977,80.8154,74.7954,95.2897,20.4943,52.483,109.258,5
QP-thermo-hard HistoryGNO,Cyclic history rel. L2,2.14101,0.128977,2.20364,2.20008,2.20781,0.00772762,1.88315,2.21036,5
QP-thermo-hard HistoryGNO,History-increment rel. L2,1.0013,0.00257871,1.00007,0.999994,1.00016,0.000163496,0.99984,1.00646,5
QP-thermo-hard HistoryGNO,QP history rel. L2,3.31079,0.159071,3.38784,3.38156,3.39416,0.0125947,2.99284,3.39756,5
QP-thermo-hard HistoryGNO,QP history-inc. rel. L2,1.00656,0.0127347,1.00017,1.00016,1.00036,0.000204325,1.00007,1.03202,5
QP-thermo-hard HistoryGNO,Eqp increment rel. L2,11.48,4.96138,10.3207,8.93432,10.8031,1.86878,6.41863,20.9233,5
QP-thermo-hard HistoryGNO,Plastic-work inc. rel. L2,12.2459,5.69207,10.802,9.22564,11.271,2.04534,6.7482,23.1828,5
QP-thermo-hard HistoryGNO,Reversal hist-inc. rel. L2,0.992531,0.0148198,0.999749,0.999634,1.00011,0.00047189,0.962895,1.00027,5
QP-thermo-hard HistoryGNO,Reversal yield-flag MAE,0.841163,0.0439184,0.86283,0.862037,0.863777,0.00173956,0.753336,0.863834,5
QP-thermo-hard HistoryGNO,Yield-surface RMS,0.000826375,0.00163914,9.58324e-06,8.09774e-07,1.67857e-05,1.59759e-05,6.17698e-08,0.00410464,5
QP-thermo-hard HistoryGNO,Plastic-work violation abs.,0,0,0,0,0,0,0,0,5
QP-thermo-hard HistoryGNO,Plastic-work violation target-norm.,0,0,0,0,0,0,0,0,5
QP-thermo-hard HistoryGNO,Plastic-work violation pred-norm.,0,0,0,0,0,0,0,0,5
QP-thermo-hard HistoryGNO,FEM residual rel. RMS,157.443,91.4113,161.116,89.6613,196.513,106.852,37.0472,302.875,5
QP-thermo-hard HistoryGNO,FEM energy rel. err.,12205.4,11380,7435.47,4223.82,16816.5,12592.7,359.17,32192,5
